ID,audio_name,filePath
1880,1880.wav,..\AudioData\AudioDataSamples\1880.wav
1881,1881.wav,..\AudioData\AudioDataSamples\1881.wav
1882,1882.wav,..\AudioData\AudioDataSamples\1882.wav
1883,1883.wav,..\AudioData\AudioDataSamples\1883.wav
1884,1884.wav,..\AudioData\AudioDataSamples\1884.wav
1885,1885.wav,..\AudioData\AudioDataSamples\1885.wav
1886,1886.wav,..\AudioData\AudioDataSamples\1886.wav
1887,1887.wav,..\AudioData\AudioDataSamples\1887.wav
1888,1888.wav,..\AudioData\AudioDataSamples\1888.wav
1889,1889.wav,..\AudioData\AudioDataSamples\1889.wav
1890,1890.wav,..\AudioData\AudioDataSamples\1890.wav
1891,1891.wav,..\AudioData\AudioDataSamples\1891.wav
1892,1892.wav,..\AudioData\AudioDataSamples\1892.wav
1893,1893.wav,..\AudioData\AudioDataSamples\1893.wav
1894,1894.wav,..\AudioData\AudioDataSamples\1894.wav
1895,1895.wav,..\AudioData\AudioDataSamples\1895.wav
1896,1896.wav,..\AudioData\AudioDataSamples\1896.wav
1897,1897.wav,..\AudioData\AudioDataSamples\1897.wav
1898,1898.wav,..\AudioData\AudioDataSamples\1898.wav
1899,1899.wav,..\AudioData\AudioDataSamples\1899.wav
1900,1900.wav,..\AudioData\AudioDataSamples\1900.wav
1901,1901.wav,..\AudioData\AudioDataSamples\1901.wav
1902,1902.wav,..\AudioData\AudioDataSamples\1902.wav
1903,1903.wav,..\AudioData\AudioDataSamples\1903.wav
1904,1904.wav,..\AudioData\AudioDataSamples\1904.wav
1905,1905.wav,..\AudioData\AudioDataSamples\1905.wav
1906,1906.wav,..\AudioData\AudioDataSamples\1906.wav
1907,1907.wav,..\AudioData\AudioDataSamples\1907.wav
1908,1908.wav,..\AudioData\AudioDataSamples\1908.wav
1909,1909.wav,..\AudioData\AudioDataSamples\1909.wav
1910,1910.wav,..\AudioData\AudioDataSamples\1910.wav
1911,1911.wav,..\AudioData\AudioDataSamples\1911.wav
1912,1912.wav,..\AudioData\AudioDataSamples\1912.wav
1913,1913.wav,..\AudioData\AudioDataSamples\1913.wav
1914,1914.wav,..\AudioData\AudioDataSamples\1914.wav
1915,1915.wav,..\AudioData\AudioDataSamples\1915.wav
1916,1916.wav,..\AudioData\AudioDataSamples\1916.wav
1917,1917.wav,..\AudioData\AudioDataSamples\1917.wav
1918,1918.wav,..\AudioData\AudioDataSamples\1918.wav
1919,1919.wav,..\AudioData\AudioDataSamples\1919.wav
1920,1920.wav,..\AudioData\AudioDataSamples\1920.wav
1921,1921.wav,..\AudioData\AudioDataSamples\1921.wav
1922,1922.wav,..\AudioData\AudioDataSamples\1922.wav
1923,1923.wav,..\AudioData\AudioDataSamples\1923.wav
1924,1924.wav,..\AudioData\AudioDataSamples\1924.wav
1925,1925.wav,..\AudioData\AudioDataSamples\1925.wav
1926,1926.wav,..\AudioData\AudioDataSamples\1926.wav
1927,1927.wav,..\AudioData\AudioDataSamples\1927.wav
1928,1928.wav,..\AudioData\AudioDataSamples\1928.wav
1929,1929.wav,..\AudioData\AudioDataSamples\1929.wav
1930,1930.wav,..\AudioData\AudioDataSamples\1930.wav
1931,1931.wav,..\AudioData\AudioDataSamples\1931.wav
1932,1932.wav,..\AudioData\AudioDataSamples\1932.wav
1933,1933.wav,..\AudioData\AudioDataSamples\1933.wav
1934,1934.wav,..\AudioData\AudioDataSamples\1934.wav
1935,1935.wav,..\AudioData\AudioDataSamples\1935.wav
1936,1936.wav,..\AudioData\AudioDataSamples\1936.wav
1937,1937.wav,..\AudioData\AudioDataSamples\1937.wav
1938,1938.wav,..\AudioData\AudioDataSamples\1938.wav
1939,1939.wav,..\AudioData\AudioDataSamples\1939.wav
1940,1940.wav,..\AudioData\AudioDataSamples\1940.wav
1941,1941.wav,..\AudioData\AudioDataSamples\1941.wav
1942,1942.wav,..\AudioData\AudioDataSamples\1942.wav
1943,1943.wav,..\AudioData\AudioDataSamples\1943.wav
1944,1944.wav,..\AudioData\AudioDataSamples\1944.wav
1945,1945.wav,..\AudioData\AudioDataSamples\1945.wav
1946,1946.wav,..\AudioData\AudioDataSamples\1946.wav
1947,1947.wav,..\AudioData\AudioDataSamples\1947.wav
1948,1948.wav,..\AudioData\AudioDataSamples\1948.wav
1949,1949.wav,..\AudioData\AudioDataSamples\1949.wav
1950,1950.wav,..\AudioData\AudioDataSamples\1950.wav
1951,1951.wav,..\AudioData\AudioDataSamples\1951.wav
1952,1952.wav,..\AudioData\AudioDataSamples\1952.wav
1953,1953.wav,..\AudioData\AudioDataSamples\1953.wav
1954,1954.wav,..\AudioData\AudioDataSamples\1954.wav
1955,1955.wav,..\AudioData\AudioDataSamples\1955.wav
1956,1956.wav,..\AudioData\AudioDataSamples\1956.wav
1957,1957.wav,..\AudioData\AudioDataSamples\1957.wav
1958,1958.wav,..\AudioData\AudioDataSamples\1958.wav
1959,1959.wav,..\AudioData\AudioDataSamples\1959.wav
1960,1960.wav,..\AudioData\AudioDataSamples\1960.wav
1961,1961.wav,..\AudioData\AudioDataSamples\1961.wav
1962,1962.wav,..\AudioData\AudioDataSamples\1962.wav
1963,1963.wav,..\AudioData\AudioDataSamples\1963.wav
1964,1964.wav,..\AudioData\AudioDataSamples\1964.wav
1965,1965.wav,..\AudioData\AudioDataSamples\1965.wav
1966,1966.wav,..\AudioData\AudioDataSamples\1966.wav
1967,1967.wav,..\AudioData\AudioDataSamples\1967.wav
1968,1968.wav,..\AudioData\AudioDataSamples\1968.wav
1969,1969.wav,..\AudioData\AudioDataSamples\1969.wav
1970,1970.wav,..\AudioData\AudioDataSamples\1970.wav
1971,1971.wav,..\AudioData\AudioDataSamples\1971.wav
1972,1972.wav,..\AudioData\AudioDataSamples\1972.wav
1973,1973.wav,..\AudioData\AudioDataSamples\1973.wav
1974,1974.wav,..\AudioData\AudioDataSamples\1974.wav
1975,1975.wav,..\AudioData\AudioDataSamples\1975.wav
1976,1976.wav,..\AudioData\AudioDataSamples\1976.wav
1977,1977.wav,..\AudioData\AudioDataSamples\1977.wav
1978,1978.wav,..\AudioData\AudioDataSamples\1978.wav
1979,1979.wav,..\AudioData\AudioDataSamples\1979.wav
1980,1980.wav,..\AudioData\AudioDataSamples\1980.wav
1981,1981.wav,..\AudioData\AudioDataSamples\1981.wav
1982,1982.wav,..\AudioData\AudioDataSamples\1982.wav
1983,1983.wav,..\AudioData\AudioDataSamples\1983.wav
1984,1984.wav,..\AudioData\AudioDataSamples\1984.wav
1985,1985.wav,..\AudioData\AudioDataSamples\1985.wav
1986,1986.wav,..\AudioData\AudioDataSamples\1986.wav
1987,1987.wav,..\AudioData\AudioDataSamples\1987.wav
1988,1988.wav,..\AudioData\AudioDataSamples\1988.wav
1989,1989.wav,..\AudioData\AudioDataSamples\1989.wav
1990,1990.wav,..\AudioData\AudioDataSamples\1990.wav
1991,1991.wav,..\AudioData\AudioDataSamples\1991.wav
1992,1992.wav,..\AudioData\AudioDataSamples\1992.wav
1993,1993.wav,..\AudioData\AudioDataSamples\1993.wav
1994,1994.wav,..\AudioData\AudioDataSamples\1994.wav
1995,1995.wav,..\AudioData\AudioDataSamples\1995.wav
1996,1996.wav,..\AudioData\AudioDataSamples\1996.wav
1997,1997.wav,..\AudioData\AudioDataSamples\1997.wav
1998,1998.wav,..\AudioData\AudioDataSamples\1998.wav
1999,1999.wav,..\AudioData\AudioDataSamples\1999.wav
2000,2000.wav,..\AudioData\AudioDataSamples\2000.wav
2001,2001.wav,..\AudioData\AudioDataSamples\2001.wav
2002,2002.wav,..\AudioData\AudioDataSamples\2002.wav
2003,2003.wav,..\AudioData\AudioDataSamples\2003.wav
2004,2004.wav,..\AudioData\AudioDataSamples\2004.wav
2005,2005.wav,..\AudioData\AudioDataSamples\2005.wav
2006,2006.wav,..\AudioData\AudioDataSamples\2006.wav
2007,2007.wav,..\AudioData\AudioDataSamples\2007.wav
2008,2008.wav,..\AudioData\AudioDataSamples\2008.wav
2009,2009.wav,..\AudioData\AudioDataSamples\2009.wav
2010,2010.wav,..\AudioData\AudioDataSamples\2010.wav
2011,2011.wav,..\AudioData\AudioDataSamples\2011.wav
2012,2012.wav,..\AudioData\AudioDataSamples\2012.wav
2013,2013.wav,..\AudioData\AudioDataSamples\2013.wav
2014,2014.wav,..\AudioData\AudioDataSamples\2014.wav
2015,2015.wav,..\AudioData\AudioDataSamples\2015.wav
2016,2016.wav,..\AudioData\AudioDataSamples\2016.wav
2017,2017.wav,..\AudioData\AudioDataSamples\2017.wav
2018,2018.wav,..\AudioData\AudioDataSamples\2018.wav
2019,2019.wav,..\AudioData\AudioDataSamples\2019.wav
2020,2020.wav,..\AudioData\AudioDataSamples\2020.wav
2021,2021.wav,..\AudioData\AudioDataSamples\2021.wav
2022,2022.wav,..\AudioData\AudioDataSamples\2022.wav
2023,2023.wav,..\AudioData\AudioDataSamples\2023.wav
2024,2024.wav,..\AudioData\AudioDataSamples\2024.wav
2025,2025.wav,..\AudioData\AudioDataSamples\2025.wav
2026,2026.wav,..\AudioData\AudioDataSamples\2026.wav
2027,2027.wav,..\AudioData\AudioDataSamples\2027.wav
2028,2028.wav,..\AudioData\AudioDataSamples\2028.wav
2029,2029.wav,..\AudioData\AudioDataSamples\2029.wav
2030,2030.wav,..\AudioData\AudioDataSamples\2030.wav
2031,2031.wav,..\AudioData\AudioDataSamples\2031.wav
2032,2032.wav,..\AudioData\AudioDataSamples\2032.wav
2033,2033.wav,..\AudioData\AudioDataSamples\2033.wav
2034,2034.wav,..\AudioData\AudioDataSamples\2034.wav
2035,2035.wav,..\AudioData\AudioDataSamples\2035.wav
2036,2036.wav,..\AudioData\AudioDataSamples\2036.wav
2037,2037.wav,..\AudioData\AudioDataSamples\2037.wav
2038,2038.wav,..\AudioData\AudioDataSamples\2038.wav
2039,2039.wav,..\AudioData\AudioDataSamples\2039.wav
2040,2040.wav,..\AudioData\AudioDataSamples\2040.wav
2041,2041.wav,..\AudioData\AudioDataSamples\2041.wav
2042,2042.wav,..\AudioData\AudioDataSamples\2042.wav
2043,2043.wav,..\AudioData\AudioDataSamples\2043.wav
2044,2044.wav,..\AudioData\AudioDataSamples\2044.wav
2045,2045.wav,..\AudioData\AudioDataSamples\2045.wav
2046,2046.wav,..\AudioData\AudioDataSamples\2046.wav
2047,2047.wav,..\AudioData\AudioDataSamples\2047.wav
2048,2048.wav,..\AudioData\AudioDataSamples\2048.wav
2049,2049.wav,..\AudioData\AudioDataSamples\2049.wav
2050,2050.wav,..\AudioData\AudioDataSamples\2050.wav
2051,2051.wav,..\AudioData\AudioDataSamples\2051.wav
2052,2052.wav,..\AudioData\AudioDataSamples\2052.wav
2053,2053.wav,..\AudioData\AudioDataSamples\2053.wav
2054,2054.wav,..\AudioData\AudioDataSamples\2054.wav
2055,2055.wav,..\AudioData\AudioDataSamples\2055.wav
2056,2056.wav,..\AudioData\AudioDataSamples\2056.wav
2057,2057.wav,..\AudioData\AudioDataSamples\2057.wav
2058,2058.wav,..\AudioData\AudioDataSamples\2058.wav
2059,2059.wav,..\AudioData\AudioDataSamples\2059.wav
2060,2060.wav,..\AudioData\AudioDataSamples\2060.wav
2061,2061.wav,..\AudioData\AudioDataSamples\2061.wav
2062,2062.wav,..\AudioData\AudioDataSamples\2062.wav
2063,2063.wav,..\AudioData\AudioDataSamples\2063.wav
2064,2064.wav,..\AudioData\AudioDataSamples\2064.wav
2065,2065.wav,..\AudioData\AudioDataSamples\2065.wav
2066,2066.wav,..\AudioData\AudioDataSamples\2066.wav
2067,2067.wav,..\AudioData\AudioDataSamples\2067.wav
2068,2068.wav,..\AudioData\AudioDataSamples\2068.wav
2069,2069.wav,..\AudioData\AudioDataSamples\2069.wav
2070,2070.wav,..\AudioData\AudioDataSamples\2070.wav
2071,2071.wav,..\AudioData\AudioDataSamples\2071.wav
2072,2072.wav,..\AudioData\AudioDataSamples\2072.wav
2073,2073.wav,..\AudioData\AudioDataSamples\2073.wav
2074,2074.wav,..\AudioData\AudioDataSamples\2074.wav
2075,2075.wav,..\AudioData\AudioDataSamples\2075.wav
2076,2076.wav,..\AudioData\AudioDataSamples\2076.wav
2077,2077.wav,..\AudioData\AudioDataSamples\2077.wav
2078,2078.wav,..\AudioData\AudioDataSamples\2078.wav
2079,2079.wav,..\AudioData\AudioDataSamples\2079.wav
2080,2080.wav,..\AudioData\AudioDataSamples\2080.wav
2081,2081.wav,..\AudioData\AudioDataSamples\2081.wav
2082,2082.wav,..\AudioData\AudioDataSamples\2082.wav
2083,2083.wav,..\AudioData\AudioDataSamples\2083.wav
2084,2084.wav,..\AudioData\AudioDataSamples\2084.wav
2085,2085.wav,..\AudioData\AudioDataSamples\2085.wav
2086,2086.wav,..\AudioData\AudioDataSamples\2086.wav
2087,2087.wav,..\AudioData\AudioDataSamples\2087.wav
2088,2088.wav,..\AudioData\AudioDataSamples\2088.wav
2089,2089.wav,..\AudioData\AudioDataSamples\2089.wav
2090,2090.wav,..\AudioData\AudioDataSamples\2090.wav
2091,2091.wav,..\AudioData\AudioDataSamples\2091.wav
2092,2092.wav,..\AudioData\AudioDataSamples\2092.wav
2093,2093.wav,..\AudioData\AudioDataSamples\2093.wav
2094,2094.wav,..\AudioData\AudioDataSamples\2094.wav
2095,2095.wav,..\AudioData\AudioDataSamples\2095.wav
2096,2096.wav,..\AudioData\AudioDataSamples\2096.wav
2097,2097.wav,..\AudioData\AudioDataSamples\2097.wav
2098,2098.wav,..\AudioData\AudioDataSamples\2098.wav
2099,2099.wav,..\AudioData\AudioDataSamples\2099.wav
2100,2100.wav,..\AudioData\AudioDataSamples\2100.wav
2101,2101.wav,..\AudioData\AudioDataSamples\2101.wav
2102,2102.wav,..\AudioData\AudioDataSamples\2102.wav
2103,2103.wav,..\AudioData\AudioDataSamples\2103.wav
2104,2104.wav,..\AudioData\AudioDataSamples\2104.wav
2105,2105.wav,..\AudioData\AudioDataSamples\2105.wav
2106,2106.wav,..\AudioData\AudioDataSamples\2106.wav
2107,2107.wav,..\AudioData\AudioDataSamples\2107.wav
2108,2108.wav,..\AudioData\AudioDataSamples\2108.wav
2109,2109.wav,..\AudioData\AudioDataSamples\2109.wav
2110,2110.wav,..\AudioData\AudioDataSamples\2110.wav
2111,2111.wav,..\AudioData\AudioDataSamples\2111.wav
2112,2112.wav,..\AudioData\AudioDataSamples\2112.wav
2113,2113.wav,..\AudioData\AudioDataSamples\2113.wav
2114,2114.wav,..\AudioData\AudioDataSamples\2114.wav
2115,2115.wav,..\AudioData\AudioDataSamples\2115.wav
2116,2116.wav,..\AudioData\AudioDataSamples\2116.wav
2117,2117.wav,..\AudioData\AudioDataSamples\2117.wav
2118,2118.wav,..\AudioData\AudioDataSamples\2118.wav
2119,2119.wav,..\AudioData\AudioDataSamples\2119.wav
2120,2120.wav,..\AudioData\AudioDataSamples\2120.wav
2121,2121.wav,..\AudioData\AudioDataSamples\2121.wav
2122,2122.wav,..\AudioData\AudioDataSamples\2122.wav
2123,2123.wav,..\AudioData\AudioDataSamples\2123.wav
2124,2124.wav,..\AudioData\AudioDataSamples\2124.wav
2125,2125.wav,..\AudioData\AudioDataSamples\2125.wav
2126,2126.wav,..\AudioData\AudioDataSamples\2126.wav
2127,2127.wav,..\AudioData\AudioDataSamples\2127.wav
2128,2128.wav,..\AudioData\AudioDataSamples\2128.wav
2129,2129.wav,..\AudioData\AudioDataSamples\2129.wav
2130,2130.wav,..\AudioData\AudioDataSamples\2130.wav
2131,2131.wav,..\AudioData\AudioDataSamples\2131.wav
2132,2132.wav,..\AudioData\AudioDataSamples\2132.wav
2133,2133.wav,..\AudioData\AudioDataSamples\2133.wav
2134,2134.wav,..\AudioData\AudioDataSamples\2134.wav
2135,2135.wav,..\AudioData\AudioDataSamples\2135.wav
2136,2136.wav,..\AudioData\AudioDataSamples\2136.wav
2137,2137.wav,..\AudioData\AudioDataSamples\2137.wav
2138,2138.wav,..\AudioData\AudioDataSamples\2138.wav
2139,2139.wav,..\AudioData\AudioDataSamples\2139.wav
2140,2140.wav,..\AudioData\AudioDataSamples\2140.wav
2141,2141.wav,..\AudioData\AudioDataSamples\2141.wav
2142,2142.wav,..\AudioData\AudioDataSamples\2142.wav
2143,2143.wav,..\AudioData\AudioDataSamples\2143.wav
2144,2144.wav,..\AudioData\AudioDataSamples\2144.wav
2145,2145.wav,..\AudioData\AudioDataSamples\2145.wav
2146,2146.wav,..\AudioData\AudioDataSamples\2146.wav
2147,2147.wav,..\AudioData\AudioDataSamples\2147.wav
2148,2148.wav,..\AudioData\AudioDataSamples\2148.wav
2149,2149.wav,..\AudioData\AudioDataSamples\2149.wav
2150,2150.wav,..\AudioData\AudioDataSamples\2150.wav
2151,2151.wav,..\AudioData\AudioDataSamples\2151.wav
2152,2152.wav,..\AudioData\AudioDataSamples\2152.wav
2153,2153.wav,..\AudioData\AudioDataSamples\2153.wav
2154,2154.wav,..\AudioData\AudioDataSamples\2154.wav
2155,2155.wav,..\AudioData\AudioDataSamples\2155.wav
2156,2156.wav,..\AudioData\AudioDataSamples\2156.wav
2157,2157.wav,..\AudioData\AudioDataSamples\2157.wav
2158,2158.wav,..\AudioData\AudioDataSamples\2158.wav
2159,2159.wav,..\AudioData\AudioDataSamples\2159.wav
2160,2160.wav,..\AudioData\AudioDataSamples\2160.wav
2161,2161.wav,..\AudioData\AudioDataSamples\2161.wav
2162,2162.wav,..\AudioData\AudioDataSamples\2162.wav
2163,2163.wav,..\AudioData\AudioDataSamples\2163.wav
2164,2164.wav,..\AudioData\AudioDataSamples\2164.wav
2165,2165.wav,..\AudioData\AudioDataSamples\2165.wav
2166,2166.wav,..\AudioData\AudioDataSamples\2166.wav
2167,2167.wav,..\AudioData\AudioDataSamples\2167.wav
2168,2168.wav,..\AudioData\AudioDataSamples\2168.wav
2169,2169.wav,..\AudioData\AudioDataSamples\2169.wav
2170,2170.wav,..\AudioData\AudioDataSamples\2170.wav
2171,2171.wav,..\AudioData\AudioDataSamples\2171.wav
2172,2172.wav,..\AudioData\AudioDataSamples\2172.wav
2173,2173.wav,..\AudioData\AudioDataSamples\2173.wav
2174,2174.wav,..\AudioData\AudioDataSamples\2174.wav
2175,2175.wav,..\AudioData\AudioDataSamples\2175.wav
2176,2176.wav,..\AudioData\AudioDataSamples\2176.wav
2177,2177.wav,..\AudioData\AudioDataSamples\2177.wav
2178,2178.wav,..\AudioData\AudioDataSamples\2178.wav
2179,2179.wav,..\AudioData\AudioDataSamples\2179.wav
2180,2180.wav,..\AudioData\AudioDataSamples\2180.wav
2181,2181.wav,..\AudioData\AudioDataSamples\2181.wav
2182,2182.wav,..\AudioData\AudioDataSamples\2182.wav
2183,2183.wav,..\AudioData\AudioDataSamples\2183.wav
2184,2184.wav,..\AudioData\AudioDataSamples\2184.wav
2185,2185.wav,..\AudioData\AudioDataSamples\2185.wav
2186,2186.wav,..\AudioData\AudioDataSamples\2186.wav
2187,2187.wav,..\AudioData\AudioDataSamples\2187.wav
2188,2188.wav,..\AudioData\AudioDataSamples\2188.wav
2189,2189.wav,..\AudioData\AudioDataSamples\2189.wav
2190,2190.wav,..\AudioData\AudioDataSamples\2190.wav
2191,2191.wav,..\AudioData\AudioDataSamples\2191.wav
2192,2192.wav,..\AudioData\AudioDataSamples\2192.wav
2193,2193.wav,..\AudioData\AudioDataSamples\2193.wav
2194,2194.wav,..\AudioData\AudioDataSamples\2194.wav
2195,2195.wav,..\AudioData\AudioDataSamples\2195.wav
2196,2196.wav,..\AudioData\AudioDataSamples\2196.wav
2197,2197.wav,..\AudioData\AudioDataSamples\2197.wav
2198,2198.wav,..\AudioData\AudioDataSamples\2198.wav
2199,2199.wav,..\AudioData\AudioDataSamples\2199.wav
2200,2200.wav,..\AudioData\AudioDataSamples\2200.wav
2201,2201.wav,..\AudioData\AudioDataSamples\2201.wav
2202,2202.wav,..\AudioData\AudioDataSamples\2202.wav
2203,2203.wav,..\AudioData\AudioDataSamples\2203.wav
2204,2204.wav,..\AudioData\AudioDataSamples\2204.wav
2205,2205.wav,..\AudioData\AudioDataSamples\2205.wav
2206,2206.wav,..\AudioData\AudioDataSamples\2206.wav
2207,2207.wav,..\AudioData\AudioDataSamples\2207.wav
2208,2208.wav,..\AudioData\AudioDataSamples\2208.wav
2209,2209.wav,..\AudioData\AudioDataSamples\2209.wav
2210,2210.wav,..\AudioData\AudioDataSamples\2210.wav
2211,2211.wav,..\AudioData\AudioDataSamples\2211.wav
2212,2212.wav,..\AudioData\AudioDataSamples\2212.wav
2213,2213.wav,..\AudioData\AudioDataSamples\2213.wav
2214,2214.wav,..\AudioData\AudioDataSamples\2214.wav
2215,2215.wav,..\AudioData\AudioDataSamples\2215.wav
2216,2216.wav,..\AudioData\AudioDataSamples\2216.wav
2217,2217.wav,..\AudioData\AudioDataSamples\2217.wav
2218,2218.wav,..\AudioData\AudioDataSamples\2218.wav
2219,2219.wav,..\AudioData\AudioDataSamples\2219.wav
2220,2220.wav,..\AudioData\AudioDataSamples\2220.wav
2221,2221.wav,..\AudioData\AudioDataSamples\2221.wav
2222,2222.wav,..\AudioData\AudioDataSamples\2222.wav
2223,2223.wav,..\AudioData\AudioDataSamples\2223.wav
2224,2224.wav,..\AudioData\AudioDataSamples\2224.wav
2225,2225.wav,..\AudioData\AudioDataSamples\2225.wav
2226,2226.wav,..\AudioData\AudioDataSamples\2226.wav
2227,2227.wav,..\AudioData\AudioDataSamples\2227.wav
2228,2228.wav,..\AudioData\AudioDataSamples\2228.wav
2229,2229.wav,..\AudioData\AudioDataSamples\2229.wav
2230,2230.wav,..\AudioData\AudioDataSamples\2230.wav
2231,2231.wav,..\AudioData\AudioDataSamples\2231.wav
2232,2232.wav,..\AudioData\AudioDataSamples\2232.wav
2233,2233.wav,..\AudioData\AudioDataSamples\2233.wav
2234,2234.wav,..\AudioData\AudioDataSamples\2234.wav
2235,2235.wav,..\AudioData\AudioDataSamples\2235.wav
2236,2236.wav,..\AudioData\AudioDataSamples\2236.wav
2237,2237.wav,..\AudioData\AudioDataSamples\2237.wav
2238,2238.wav,..\AudioData\AudioDataSamples\2238.wav
2239,2239.wav,..\AudioData\AudioDataSamples\2239.wav
2240,2240.wav,..\AudioData\AudioDataSamples\2240.wav
2241,2241.wav,..\AudioData\AudioDataSamples\2241.wav
2242,2242.wav,..\AudioData\AudioDataSamples\2242.wav
2243,2243.wav,..\AudioData\AudioDataSamples\2243.wav
2244,2244.wav,..\AudioData\AudioDataSamples\2244.wav
2245,2245.wav,..\AudioData\AudioDataSamples\2245.wav
2246,2246.wav,..\AudioData\AudioDataSamples\2246.wav
2247,2247.wav,..\AudioData\AudioDataSamples\2247.wav
2248,2248.wav,..\AudioData\AudioDataSamples\2248.wav
2249,2249.wav,..\AudioData\AudioDataSamples\2249.wav
2250,2250.wav,..\AudioData\AudioDataSamples\2250.wav
2251,2251.wav,..\AudioData\AudioDataSamples\2251.wav
2252,2252.wav,..\AudioData\AudioDataSamples\2252.wav
2253,2253.wav,..\AudioData\AudioDataSamples\2253.wav
2254,2254.wav,..\AudioData\AudioDataSamples\2254.wav
2255,2255.wav,..\AudioData\AudioDataSamples\2255.wav
2256,2256.wav,..\AudioData\AudioDataSamples\2256.wav
2257,2257.wav,..\AudioData\AudioDataSamples\2257.wav
2258,2258.wav,..\AudioData\AudioDataSamples\2258.wav
2259,2259.wav,..\AudioData\AudioDataSamples\2259.wav
2260,2260.wav,..\AudioData\AudioDataSamples\2260.wav
2261,2261.wav,..\AudioData\AudioDataSamples\2261.wav
2262,2262.wav,..\AudioData\AudioDataSamples\2262.wav
2263,2263.wav,..\AudioData\AudioDataSamples\2263.wav
2264,2264.wav,..\AudioData\AudioDataSamples\2264.wav
2265,2265.wav,..\AudioData\AudioDataSamples\2265.wav
2266,2266.wav,..\AudioData\AudioDataSamples\2266.wav
2267,2267.wav,..\AudioData\AudioDataSamples\2267.wav
2268,2268.wav,..\AudioData\AudioDataSamples\2268.wav
2269,2269.wav,..\AudioData\AudioDataSamples\2269.wav
2270,2270.wav,..\AudioData\AudioDataSamples\2270.wav
2271,2271.wav,..\AudioData\AudioDataSamples\2271.wav
2272,2272.wav,..\AudioData\AudioDataSamples\2272.wav
2273,2273.wav,..\AudioData\AudioDataSamples\2273.wav
2274,2274.wav,..\AudioData\AudioDataSamples\2274.wav
2275,2275.wav,..\AudioData\AudioDataSamples\2275.wav
2276,2276.wav,..\AudioData\AudioDataSamples\2276.wav
2277,2277.wav,..\AudioData\AudioDataSamples\2277.wav
2278,2278.wav,..\AudioData\AudioDataSamples\2278.wav
